timestamp,tilt X,tilt Y,alpha,beta,xC_det7,yC_det7,Centroid_det7,xC_det8,yC_det8,Centroid_det8,xC_det17,yC_det17,Centroid_det17
2024-099-00:08:31.800000000,0.0788300649880914,89.9448614221046,0.0962,124.971278,0.000233393562923324,0.0092892949131459,0.00929222645756184,0.000234391048093126,-0.0103926696078747,0.0103953124408008,-0.000640974085682341,0.02175850273698,0.0217679417753191
2024-099-00:08:31.900000000,0.0626145585891398,89.9524385150231,0.07863,127.21998,0.000238806665522091,0.00685935780726483,0.00686351354275511,0.000227021551422,-0.0132607100922455,0.0132626532389033,-0.000620727869602636,0.0211969977694003,0.0212060844458392
2024-099-00:08:32.000000000,0.0492750147883591,89.9585056521548,0.064419,130.100625,0.000251936797599397,0.00492737494085702,0.0049338115040778,0.00024377848963249,-0.0157477199244216,0.0157496066862011,-0.000608451019208245,0.0207842782098556,0.0207931823766218
2024-099-00:08:32.100000000,0.038036294273436,89.9634542476046,0.052748,133.855075,0.000273346698252454,0.00303855488566395,0.00305082516880888,0.000267390427924228,-0.0179520356694893,0.0179540269109624,-0.000598232241175487,0.0202759071644952,0.0202847305419029
2024-099-00:08:32.200000000,0.0282775281040603,89.9674811696677,0.043094,138.990624,0.000273057229164158,0.00120811154049541,0.00123858538045506,0.000266552419612518,-0.0198739936824668,0.0198757811188172,-0.000585174653039443,0.0198864780539373,0.0198950857943435
2024-099-00:08:32.300000000,0.0173751049225508,89.9722225730388,0.032764,147.973538,0.000268660965692796,-0.000453611480645076,0.000527202133777931,0.000261397295086345,-0.0214295456939683,0.0214311398949228,-0.000573599561990025,0.0195780195670002,0.0195864204647852
2024-099-00:08:32.400000000,0.00286142625518387,89.9789051858468,0.021288,172.275207,0.000244660516642779,-0.00192403905323065,0.00193953217213858,0.000238521689131306,-0.0225793302185528,0.022580590021402,-0.000559570515478774,0.0193061506076089,0.0193142582162886
2024-099-00:08:32.500000000,0.0117626793971561,89.9857132434658,0.018506,140.534434,0.000236153655174093,-0.00303542226784832,0.00304459470094158,0.000230337777609852,-0.0233103142030572,0.0233114522013761,-0.000550351028961801,0.0191024902203745,0.0191104165018606
2024-099-00:08:32.600000000,0.0218301222869826,89.9905795997309,0.023776,113.341751,0.000215265415936409,-0.00379572425840245,0.0038018234894749,0.000210163806844431,-0.0237246247973353,0.0237255556436524,-0.00053946730247163,0.0189719268165447,0.0189795951511818
2024-099-00:08:32.700000000,0.0287858472770387,89.9940418278365,0.029396,101.694101,0.000227493225092961,-0.00432905094270347,0.00433502424814268,0.000222047421493426,-0.0239276923438817,0.0239287226144825,-0.000538269693010015,0.018948313113114,0.0189559569554011
2024-099-00:08:32.800000000,0.0336796019974856,89.9965582801312,0.033855,95.834803,0.000233341367156657,-0.00467921157414243,0.00468502605640727,0.000227783176306961,-0.0239632197213515,0.0239643022971497,-0.00053369284548179,0.018757108573923,0.0187646995741273
2024-099-00:08:32.900000000,0.0370579319904495,89.9984341271019,0.037091,92.419578,0.000221869142584982,-0.00492485392100916,0.00492984909096725,0.000216720441978252,-0.0239022879388573,0.0239032704135232,-0.000526773355005903,0.0186314152512628,0.018638860599096
2024-099-00:08:33.000000000,0.0392653116401527,89.9996358697727,0.039267,90.531322,0.000235294428036513,-0.00505256300930217,0.00505803879293483,0.000229755749621878,-0.0237396270312244,0.0237407388108737,-0.000526477029533407,0.0185150695573261,0.0185225532466572
2024-099-00:08:33.100000000,0.0392298183036978,89.9998806020893,0.03923,90.174382,0.000228279517500947,-0.00517183239655391,0.00517686796008504,0.000222996442938728,-0.0235697447468552,0.0235707996225302,-0.000520493116166248,0.0183198316355239,0.0183272241279992
2024-099-00:08:33.200000000,0.0358980690073348,89.9986618778909,0.035923,92.134746,0.000230104356549642,-0.0053831282391435,0.00538804395434626,0.000224801428615105,-0.0234913170561721,0.0234923926562602,-0.00051688686613644,0.0181703389874595,0.0181776893732833
2024-099-00:08:33.300000000,0.0314088532624656,89.9968043813181,0.031571,95.809431,0.000193168580025163,-0.00567999112554704,0.00568327487339844,0.000188970671113234,-0.0235026512049756,0.0235034108924062,-0.000503979193947461,0.0179731989604054,0.0179802635102562
2024-099-00:08:33.400000000,0.0273614350869694,89.9952481253491,0.027771,99.852318,0.000209055886856433,-0.00603863189892912,0.00604224954587227,0.000204420285708502,-0.0235761626862915,0.0235770488964097,-0.000504571005729293,0.0179660127144663,0.0179730966935636
2024-099-00:08:33.500000000,0.0186886254017321,89.9887819567635,0.021797,120.974728,0.00019442004719332,-0.00679914128355388,0.00680192041621169,0.000190287773854627,-0.0240351862246607,0.0240359394717784,-0.000494973706703269,0.0178403892074578,0.0178472542998609
2024-099-00:08:33.600000000,0.00143247674245844,89.972256957439,0.02778,177.04423,0.00020323066176261,-0.00824670287377418,0.00824920668853653,0.000197734866769447,-0.0253992355577781,0.0254000052361616,-0.000487100212149636,0.0175254088459105,0.0175321767568375
2024-099-00:08:33.700000000,0.0215919472154144,89.953176632295,0.051562,155.243862,0.000215369842562469,-0.010144000281142,0.0101462863094284,0.000197985979181197,-0.0277160545282041,0.0277167616625452,-0.000474231452930724,0.0171337851050405,0.0171403467729407
2024-099-00:08:33.800000000,0.0374843212028788,89.9388481784942,0.071726,148.492883,0.000206700333931302,-0.0136197972806971,0.0136213656802587,0.000195267206321922,-0.0301287234140602,0.0301293561803568,-0.000454751280410212,0.0164745331688521,0.0164808082889961
2024-099-00:08:33.900000000,0.0495693160903443,89.9278197530747,0.087562,145.520906,0.000219657454935414,-0.01815559752095,0.0181569262470341,0.000205141905642922,-0.0324885403627123,0.0324891880184937,-0.000437103850875145,0.0158507062766627,0.015856731985043
2024-099-00:08:34.000000000,0.0593095036376105,89.9190276465694,0.10037,143.778469,0.000227041855009385,-0.0229843910998971,0.0229855124423398,0.000205300584592069,-0.0348052423302126,0.0348058478131888,-0.000416922791212157,0.0152965545578664,0.0153022353254554
2024-099-00:08:34.100000000,0.0574405790500586,89.9207418178423,0.097884,144.068108,0.000206034592882267,-0.0276398613436312,0.0276406292502292,0.00019716582294497,-0.0370887605892133,0.0370892846575089,-0.000393897728608529,0.0147460109955996,0.0147512709860184
2024-099-00:08:34.200000000,0.0347766970440175,89.9419557584127,0.067665,149.07243,0.000187269468697172,-0.030541545595375,0.0305421197235601,0.000183295766387536,-0.0393410956545533,0.0393415226527735,-0.000372339656180951,0.0139729080963689,0.013977868131054
2024-099-00:08:34.300000000,0.00548322696878541,89.9693689022581,0.031118,169.851061,0.000185101542797926,-0.0317689588258197,0.031769498067451,0.000178009352253691,-0.0406647674295773,0.0406651570442203,-0.000363292372026664,0.0136924775157396,0.013697296151672
2024-099-00:08:34.400000000,0.0165295555378734,89.9899249833481,0.019358,121.362945,0.000167623353586237,-0.0322009132277523,0.0322013495103839,0.00016098391703284,-0.04089569659581,0.0408960134472553,-0.000356939192426282,0.0136896961384663,0.0136943486866162
2024-099-00:08:34.500000000,0.033091383610637,90.0056067194712,0.033563,80.383622,0.00015356808715913,-0.0317646526333909,0.0317650238482105,0.000147322236044072,-0.0403000149565981,0.0403002842340257,-0.000350997063178642,0.013503594826833,0.0135081557655229
2024-099-00:08:34.600000000,0.0466708384910578,90.0185033763207,0.050205,68.373388,0.000163734575287567,-0.0306388276042293,0.0306392651017094,0.00015731774165644,-0.039052448729071,0.0390527655948789,-0.000355532965961616,0.0135533746244033,0.0135580370039067
2024-099-00:08:34.700000000,0.0596861175596981,90.0305560553309,0.067053,62.890025,0.000135013032054785,-0.0289213754015017,0.0289216905389953,0.000129387193062019,-0.0372472704831924,0.0372474952110048,-0.000353611816786423,0.0136314572944157,0.0136360430215825
2024-099-00:08:34.800000000,0.0743076989992412,90.0434130225406,0.08606,59.705127,0.000119413956094725,-0.0264666920097161,0.0264669613977517,0.000114281241091988,-0.0347388463499866,0.0347390343263892,-0.00035793364162375,0.0137905413486015,0.0137951856522228
2024-099-00:08:34.900000000,0.0881875463009372,90.0552925929548,0.104088,57.912778,0.000109236673080729,-0.0237752749765904,0.0237755259219062,0.00010495943117043,-0.0318160192340787,0.0318161923615233,-0.000368507419658994,0.0141819310559054,0.0141867179499981
2024-099-00:08:35.000000000,0.0989368596677451,90.0642509677994,0.117969,56.999779,8.8893902874659e-05,-0.0214186522960907,0.0214188367636247,8.34646850684682e-05,-0.028959883902096,0.0289600041777714,-0.000376803033685281,0.0144993325896909,0.0145042278688893
2024-099-00:08:35.100000000,0.107014346790972,90.0709650355666,0.128406,56.450258,6.31996220006808e-05,-0.0190984876387106,0.0190985922067099,5.82263908248649e-05,-0.0263408716609014,0.0263409360154241,-0.00038632376652216,0.014775575506012,0.0147806250742803
2024-099-00:08:35.200000000,0.113072009911606,90.0759125584916,0.136191,56.124024,4.83996271282515e-05,-0.0168791849942644,0.0168792543850286,4.25882925995701e-05,-0.024064543528103,0.024064581213448,-0.000397960793102237,0.0150146850995265,0.0150199581034965
2024-099-00:08:35.300000000,0.103663585350405,90.0785161738945,0.130042,52.859268,3.67431704930119e-05,-0.0146856937224932,0.0146857396875831,3.30090900315844e-05,-0.0219128453530953,0.0219128702152113,-0.000409643868450069,0.0152775115789099,0.0152830025892389
2024-099-00:08:35.400000000,0.0651503171469689,90.0782922482336,0.101854,39.765306,2.44935524300738e-05,-0.0125474468554742,0.0125474707620723,2.51258422112139e-05,-0.0198367345809718,0.019836750493563,-0.000421336218165373,0.0155271559391083,0.0155328714591386
2024-099-00:08:35.500000000,0.0188552158896315,90.0767498408493,0.079032,13.802572,3.52353036514351e-05,-0.0104360795491361,0.0104361390313909,4.00499538139741e-05,-0.017702542650353,0.0177025879544876,-0.000434697108800911,0.0157984610001674,0.0158044402479243
2024-099-00:08:35.600000000,0.0168135405333554,90.075364249527,0.077217,12.576567,5.83142827472262e-05,-0.00835753480142208,0.00835773824144748,6.70448208140513e-05,-0.0155868825517381,0.015587026743086,-0.000453406318233418,0.0161486257293468,0.0161549896389919
2024-099-00:08:35.700000000,0.0421939280485435,90.0741679333017,0.08533,29.635437,2.33084523391032e-05,-0.00635437711602563,0.00635441986467849,3.38732596393559e-05,-0.0134611801170588,0.0134612227357554,-0.000457609567841198,0.0164350558737122,0.0164414253666956
2024-099-00:08:35.800000000,0.0629975083605271,90.0728909942683,0.096342,40.835895,1.52370231214688e-05,-0.00437045369954289,0.00437048026042009,2.72301358035216e-05,-0.0112346048846167,0.0112346378844069,-0.000469293058603846,0.0167639433140297,0.0167705107677392
2024-099-00:08:35.900000000,0.0811359007632288,90.0707601484114,0.107657,48.90773,1.10127683537715e-05,-0.0023139099026311,0.002313936109438,2.25840974326624e-05,-0.00888699199935891,0.00888702069526825,-0.00048030016337843,0.0170911371151736,0.0170978845515054
2024-099-00:08:36.000000000,0.0989199978192915,90.0667240650361,0.11932,55.999362,-1.12291414553013e-05,-0.000288153344613358,0.000288372057643745,2.65289808881128e-06,-0.00641168960705006,0.00641169015588105,-0.000487506256035578,0.017376254685943,0.0173830920511982
2024-099-00:08:36.100000000,0.114968818398659,90.0620128138878,0.130627,61.658141,-8.98071201052863e-06,0.00179637443607513,0.00179639688481484,6.37978791974186e-06,-0.00384314566701391,0.00384315096237212,-0.000500824426296122,0.017756887211484,0.0177639485629558
2024-099-00:08:36.200000000,0.127710571953746,90.0575073822143,0.140061,65.758258,3.6407882543032e-06,0.00392494106717448,0.0039249427557777,1.81945164683785e-05,-0.00142024034906341,0.00142035688808738,-0.000514861137447232,0.0181147602525472,0.0181220755157382
2024-099-00:08:36.300000000,0.137616934930633,90.0533190107954,0.147585,68.821424,1.01960746513919e-06,0.00613674299820209,0.00613674308290495,1.56889017793579e-05,0.000929068814493336,0.000929201271901354,-0.000524137573170821,0.0183482268590618,0.018355711619744
2024-099-00:08:36.400000000,0.14502591785989,90.0497660262338,0.153327,71.060247,-5.33180029998421e-06,0.00828175985934984,0.00828176157565724,9.53592812999665e-06,0.00312610751584846,0.00312612206008811,-0.00053145165770078,0.0185301275598326,0.018537747119004
2024-099-00:08:36.500000000,0.135827703566565,90.0433840548328,0.142588,72.286288,-1.60201533500734e-05,0.0101270587224369,0.0101270713936952,-9.64815456049419e-07,0.00502555853229069,0.00502555862490417,-0.000535313458733881,0.0186062467533343,0.0186139458134234
2024-099-00:08:36.600000000,0.0955218776638864,90.0308889209192,0.100392,72.080359,-3.49880665354581e-05,0.0113860962096899,0.0113861499665652,-1.97076337466867e-05,0.00636052923938641,0.00636055977064262,-0.000533439810213743,0.0185897932202618,0.0185974452547443
2024-099-00:08:36.700000000,0.0459869792613023,90.0171334009017,0.049075,69.566085,-3.06642754590692e-05,0.0119431874601097,0.0119432268254903,-1.55347962006686e-05,0.00701527141795909,0.00701528861826274,-0.000534519070151416,0.0185790730861299,0.0185867605401295
2024-099-00:08:36.800000000,0.00866974408883859,90.0071409636481,0.011232,50.522916,-3.29915744839454e-05,0.0120478239165305,0.0120478690882542,-1.79332245494897e-05,0.00723299074864285,0.00723301298011388,-0.000530536413838288,0.0184015622148721,0.0184092085879381
2024-099-00:08:36.900000000,0.01992731895141,89.9998352474283,0.019928,90.473692,-7.78859378006125e-06,0.0118346009077535,0.0118346034706699,6.87426744570688e-06,0.00714325526669803,0.00714325857440161,-0.000532067710983831,0.0182624972021828,0.0182702463067362
2024-099-00:08:37.000000000,0.0435150962029123,89.9940795722122,0.043916,97.747779,5.33038939253799e-06,0.0113720773166206,0.0113720785658669,1.9753061627229e-05,0.0068113343632303,0.00681136300538781,-0.000530835992678092,0.0182033954773473,0.0182111337855672
2024-099-00:08:37.100000000,0.0652113836634584,89.9934151455278,0.065543,95.766013,1.41239024900726e-05,0.0108708626446334,0.010870871819827,2.83323282255421e-05,0.006441679069787,0.00644174137628596,-0.000529164502883259,0.0181769019418417,0.0181846028077173
2024-099-00:08:37.200000000,0.0882090581125915,90.0014515197395,0.088221,89.057258,4.72279182037687e-07,0.0107386356835628,0.0107386356939481,1.47498246709737e-05,0.00642780070754373,0.00642781763067586,-0.000522386356713954,0.0180390533361284,0.018046615548888
2024-099-00:08:37.300000000,0.109171386993993,90.0132457260327,0.109972,83.082145,-1.05331495161542e-06,0.0111206561237568,0.0111206561736402,1.31955298764804e-05,0.00690516568422861,0.00690517829231491,-0.000520718232051221,0.0179213110806743,0.0179288744300218
2024-099-00:08:37.400000000,0.124964949173092,90.024291373568,0.127304,78.999731,8.1912293740517e-06,0.0120151942325177,0.0120151970246586,2.22940428734155e-05,0.0078767947286627,0.00787682627851066,-0.000525490132000081,0.0179541810141679,0.0179618694953597
2024-099-00:08:37.500000000,0.136673571874757,90.034529900615,0.140968,75.821237,2.35291790007766e-06,0.0133382917690277,0.0133382919765588,1.65556394949329e-05,0.00925941221151915,0.00925942701207958,-0.000528511936533965,0.0180391907773715,0.0180469312840013
2024-099-00:08:37.600000000,0.145520911653525,90.0441193869063,0.152062,73.133653,1.43611101617622e-05,0.0150283357552406,0.015028342616993,2.85087509952604e-05,0.0109934336120936,0.0109934705772287,-0.000537501230105345,0.0181312493564054,0.0181392147238109
2024-099-00:08:37.700000000,0.136173064950278,90.0529432551763,0.146103,68.754262,-1.52876871188647e-05,0.0169550152267223,0.0169550221188816,-6.39701884720716e-07,0.0130528386978933,0.0130528387135688,-0.00053986205624213,0.0183649979094064,0.0183729311557049
2024-099-00:08:37.800000000,0.0931769316024341,90.0603595973306,0.111019,57.065043,-1.11061734731879e-05,0.0187134368923755,0.0187134401880576,3.5145971519054e-06,0.01520182858673,0.0152018289930098,-0.000550956720745515,0.0187138147227533,0.0187219233730317
2024-099-00:08:37.900000000,0.0403695806159276,90.0662058497055,0.077543,31.373116,-1.15115340813023e-05,0.0203274571521486,0.0203274604116661,1.66354275724629e-06,0.0172381765678827,0.0172381766481515,-0.000557719340369362,0.0189826868431638,0.0189908780905004
2024-099-00:08:38.000000000,0.0050961652181626,90.0698272817882,0.070013,4.174186,-2.37672778894895e-05,0.0218752404904853,0.0218752534019624,-9.72586677790504e-06,0.0191205720908074,0.019120574564386,-0.00056307557555393,0.0192527111227431,0.0192609433746009
2024-099-00:08:38.100000000,0.0293940482342382,90.0719028332055,0.077679,22.234867,-6.65116554467435e-06,0.0233754061440218,0.0233754070902728,5.49193932561989e-06,0.0208553699923627,0.0208553707154714,-0.000573951330242208,0.0195277248014296,0.0195361576582975
2024-099-00:08:38.200000000,0.0533632294262444,90.072899969944,0.090344,36.204374,-3.42243286474103e-06,0.0248555404597526,0.024855540695375,4.14666237726175e-06,0.0225498448364236,0.0225498452176859,-0.000581927378058184,0.0197316726992667,0.0197402519483496
2024-099-00:08:38.300000000,0.0600620073494754,90.0744629585309,0.095667,38.889752,-1.37217576154093e-05,0.0263532495989628,0.0263532531713233,-7.51592092086412e-06,0.0241670593594738,0.0241670605281941,-0.000588325587649649,0.0199443514167179,0.0199530268488423
2024-099-00:08:38.400000000,0.0372850197848452,90.0779364932047,0.086396,25.566583,-8.49527314147881e-06,0.0278626281495813,0.0278626294446793,-1.1208513595589e-05,0.0256030872682424,0.0256030897216726,-0.000593912766015233,0.0201442535971284,0.0201530068565229
